,long,lat,Area,Began,Ended,Soil,hourly_precip_mean,hourly_precip_std,hourly_runoff_mean,hourly_runoff_std,Real?,sand,silt,clay
0,143.6978,-31.268059,468962.971,2000-02-18,3/1/2000,86.0,0.0002416203642496,0.0009072032989934,2.553436570451595e-05,0.0003350122715346,True,0.105,0.478,0.417
1,105.063841,11.242567,119919.5595,2000-07-11,8/10/2000,31.0,0.0005388370482251,0.0008273913408629,0.0001446938695153,0.0004511279985308,True,0.003,0.246,0.751
2,113.483009,25.229313,25899.57821,2000-09-01,9/6/2000,4.0,0.0008870422607287,0.0022705395240336,0.0004175354260951,0.0014510749606415,True,0.478,0.466,0.056
3,88.5453,24.084064,155000.8817,2000-09-18,10/21/2000,31.0,0.0012321211397647,0.0021040521096438,0.0007196484948508,0.0018813476199284,True,0.003,0.246,0.751
4,84.798732,21.055916,105057.2949,2001-07-08,8/10/2001,50.0,0.0011058609234169,0.0017608912894502,0.0004706804757006,0.001208675908856,True,0.91,0.03,0.06
5,34.427661,14.996666,557928.1071,2001-08-06,9/13/2001,86.0,0.0002356990444241,0.0006686903652735,6.31451839581132e-05,0.0002299823390785,True,0.105,0.478,0.417
6,16.260548,9.326659,104251.7308,2001-08-19,10/11/2001,43.0,0.0002790132712107,0.0007146305870264,4.1639606934040785e-05,0.0001873414439614,True,0.349,0.266,0.385
7,105.382431,11.768371,74458.22116,2001-08-15,11/19/2001,31.0,0.0003734946949407,0.0007969762082211,8.492567576467991e-05,0.0002413345791865,True,0.003,0.246,0.751
8,83.051328,26.755588,35442.05965,2001-08-20,9/11/2001,8.0,0.000557409832254,0.0013404572382569,0.0001716868282528,0.0007681951392441,True,0.102,0.447,0.451
9,84.869961,26.532079,30123.9464,2001-09-07,9/24/2001,12.0,0.0008762939833104,0.0018300751689821,0.0005659618182107,0.0015112597029656,True,0.372,0.252,0.376
10,-9.227085,10.549334,264055.3911,2001-08-18,10/9/2001,50.0,0.0001521680678706,0.0006644286913797,4.036882455693558e-05,0.0003631497966125,True,0.91,0.03,0.06
11,-61.214816,-32.897203,627890.7693,2001-10-01,12/1/2001,38.0,0.0005283679929561,0.0011488110758364,8.855529449647292e-05,0.0003627271507866,True,0.033,0.65,0.317
12,42.508939,0.491533,3907.324849,2001-11-01,11/14/2001,41.0,0.0002564070164225,0.0010501240612939,1.472850635764189e-05,0.0001552573958178,True,0.396,0.431,0.173
13,-89.868418,35.18328,132283.2401,2001-11-28,12/7/2001,31.0,0.0007261441787704,0.0013462867354974,0.0001047701953211,0.0004287563206162,True,0.003,0.246,0.751
14,-91.79578,34.93086,45272.8891,2001-12-17,12/25/2001,30.0,0.0010716919787228,0.0018734418554231,0.0003552040434442,0.0010066700633615,True,0.3,0.47,0.23
15,-50.481932,-11.878068,139112.7861,2002-01-15,4/2/2002,5.0,0.0004316310805734,0.0009717147913761,0.0003208780835848,0.000323861837387,True,0.76,0.13,0.11
16,43.063067,7.310603,282524.6533,2002-04-16,4/21/2002,74.0,0.0004388974630273,0.0012628743425011,3.82277685275767e-05,0.0002867886796593,True,0.068,0.708,0.224
17,33.544103,-0.075707,1111282.616,2002-04-26,5/28/2002,1.0,0.0001026179888867,0.0004536311607807,3.427679985179566e-05,0.0002218509034719,True,0.886,0.07,0.044
18,-88.288297,39.195432,257337.9671,2002-05-07,6/8/2002,39.0,0.0003300191892776,0.0010976387420669,0.0001053195665008,0.000350494578015,True,0.039,0.764,0.197
19,64.578305,58.692261,61802.23867,2002-05-07,6/6/2002,20.0,3.955102147301659e-05,0.0001618871319806,1.107783191400813e-05,5.203798536967952e-06,True,0.121,0.735,0.144
20,-57.810991,-26.67674,52917.92075,2002-05-06,5/28/2002,91.0,0.000839008251205,0.0024112982209771,0.0002798791683744,0.0010690985945984,True,0.4,0.37,0.23
21,-55.950506,-32.486429,205292.0036,2002-04-23,5/9/2002,39.0,0.0006559391622431,0.0013511799043044,0.0002730373525992,0.0007783873588778,True,0.039,0.764,0.197
22,-95.906382,47.340749,47497.7929,2002-06-08,6/29/2002,33.0,4.1077928472077474e-05,0.0002954639494419,1.1419749171182048e-05,6.55899430057616e-06,True,0.037,0.259,0.704
23,-79.430735,22.001825,15669.48002,2002-06-12,6/16/2002,4.0,0.0014588448684662,0.0016759908758103,0.0001594269560882,0.000487472716486,True,0.478,0.466,0.056
24,43.255015,43.99291,224555.1309,2002-06-19,7/1/2002,45.0,0.0004498213238548,0.0008552038925699,6.849415512988344e-05,0.0002130519860656,True,0.528,0.289,0.183
25,115.253472,29.663348,598178.9773,2002-06-30,7/13/2002,31.0,0.0004538368666544,0.0012698567006736,0.0002701118064578,0.0008132929797284,True,0.003,0.246,0.751
26,-98.359295,29.532606,134175.4838,2002-06-30,7/23/2002,49.0,0.0005664163618348,0.00128982483875,2.4088731152005497e-05,0.0001566113205626,True,0.742,0.195,0.063
27,89.269578,25.841781,276609.3695,2002-06-21,8/28/2002,31.0,0.0006292212638072,0.0016574100591242,0.000414664245909,0.0013839262537658,True,0.003,0.246,0.751
28,-70.784933,7.059215,1418.553283,2002-07-05,7/8/2002,,0.00048769346904,0.0008895263308659,0.0004452174471225,0.0003409035271033,True,,,
29,-101.73755,41.092153,712.6877447,2002-07-06,7/8/2002,,0.0003271993191447,0.0008740787161514,2.101247673635953e-06,6.836477950855624e-06,True,,,
30,83.355221,27.57515,1921.203892,2002-07-07,7/9/2002,43.0,0.0004189776082057,0.0008916755323298,0.0001717319537419,0.0006337078521028,True,0.349,0.266,0.385
31,120.562734,15.340286,20604.45089,2002-07-06,7/19/2002,10.0,0.0013558517675846,0.0011430140584707,0.0002351381408516,0.0006159005570225,True,0.48,0.25,0.27
32,174.757299,-36.951818,6948.684413,2002-07-12,7/15/2002,4.0,0.000633024435956,0.0011093330103904,4.941150837112218e-05,0.0002151667285943,True,0.478,0.466,0.056
33,105.253898,10.501685,46641.08313,2002-07-15,12/2/2002,31.0,0.0002883030974771,0.0006542901974171,1.419252839696128e-05,0.0001142527617048,True,0.003,0.246,0.751
34,26.177966,47.646899,5421.406439,2002-07-19,7/23/2002,51.0,0.0004086560802534,0.0009826333262026,1.0841091352631338e-05,3.7181969673838466e-05,True,0.153,0.701,0.146
35,-69.306735,7.565261,224943.5421,2002-07-20,7/31/2002,30.0,0.0003148023388348,0.0007041455828584,0.0003181709907948,0.000417893519625,True,0.3,0.47,0.23
36,132.379911,43.882229,23877.41665,2002-07-20,7/26/2002,51.0,0.0005710897385142,0.00137228902895,9.798350947676226e-05,0.0004355495912022,True,0.153,0.701,0.146
37,85.306497,27.696051,15065.7076,2002-07-21,8/15/2002,43.0,0.0020051968749612,0.0035050236620008,0.0014925433788448,0.0032299135345965,True,0.349,0.266,0.385
38,18.579803,-34.013343,275.3122077,2002-07-28,8/3/2002,,0.0003647443663794,0.0009096054127439,1.3581397070083767e-05,8.794647874310613e-05,True,,,
39,116.272368,24.46072,2120.161194,2002-08-05,8/12/2002,40.0,0.0007070393767207,0.0008919579559005,0.0001004661098704,0.000239101180341,True,0.8,0.15,0.05
40,112.817215,26.778129,94511.30521,2002-08-06,8/28/2002,87.0,0.0004492453008424,0.0011349890846759,0.0002189641818404,0.0004411833069752,True,0.231,0.407,0.362
41,13.029419,48.568393,252250.7015,2002-08-07,8/28/2002,7.0,0.0004047346301376,0.0008446352439932,6.321011460386217e-05,0.0002236074651591,True,0.234,0.568,0.198
42,55.552555,37.523287,9715.157244,2002-08-10,8/14/2002,40.0,8.201670425478369e-06,5.5885317124193534e-05,7.818970289008575e-07,6.943038897588849e-06,True,0.8,0.15,0.05
43,104.67945,22.564405,50976.85651,2002-08-14,8/22/2002,4.0,0.0004426091909408,0.0007204356370493,0.000398785516154,0.000498664623592,True,0.478,0.466,0.056
44,103.52736,16.772387,371596.2779,2002-08-18,11/26/2002,2.0,0.0008013150072656,0.0012967282673344,0.0004304623871576,0.0010643952991813,True,0.651,0.292,0.057
45,95.753361,22.418744,125461.4211,2002-08-17,9/4/2002,4.0,0.0004650697519537,0.0008694825228303,0.00035555838258,0.0007368921069428,True,0.478,0.466,0.056
46,-72.131113,-35.862785,62183.45648,2002-08-24,8/29/2002,49.0,0.0013628201559185,0.0016494605224579,0.0004448532999958,0.0010571419261395,True,0.742,0.195,0.063
47,128.621321,35.43766,11999.64685,2002-08-31,9/3/2002,8.0,0.0018363875569775,0.0039233472198247,0.0008049710886552,0.0026971376501023,True,0.102,0.447,0.451
48,133.884674,45.934582,1348.909145,2002-08-28,9/6/2002,,0.0001335023989668,0.0003114811843261,3.8364072679542005e-05,3.7809211789863184e-05,True,,,
49,73.220062,21.539107,78978.69922,2002-09-03,9/6/2002,13.0,0.0007202150300145,0.0010792476823553,0.0001844457729021,0.0004944341490045,True,0.269,0.26,0.471
50,4.447589,44.034528,10479.26914,2002-09-08,9/12/2002,22.0,0.000394658971345,0.0011860647937282,4.883870133198798e-05,0.000279408035567,True,0.34,0.3,0.36
51,-96.029696,29.65109,97964.82062,2002-09-06,9/19/2002,49.0,0.0002082481660181,0.0005881197866983,1.2304003575991374e-06,1.6721311112632975e-05,True,0.742,0.195,0.063
52,105.175058,18.577824,19984.67672,2002-09-20,9/30/2002,4.0,0.0019120263168588,0.0019926978275179,0.0009285673149861,0.0015965364873409,True,0.478,0.466,0.056
53,19.773795,41.397529,11922.11596,2002-09-21,10/8/2002,49.0,6.0430738813010976e-05,0.0002735231537371,1.1135858585475944e-05,3.4220200177514926e-05,True,0.742,0.195,0.063
54,100.951102,14.974281,139683.9183,2002-09-17,12/2/2002,4.0,0.0004490597639232,0.0008497050730511,0.0001573163899593,0.0003502679173834,True,0.478,0.466,0.056
55,-83.979545,22.381538,20039.46687,2002-09-29,10/7/2002,4.0,0.0001487338740844,0.0003892531967721,1.8032296793535352e-05,6.967326771700755e-05,True,0.478,0.466,0.056
56,-89.924261,34.607325,11708.01786,2002-10-10,10/12/2002,31.0,0.000731025065761,0.0015478971181437,0.0002164154138881,0.0007579184602946,True,0.003,0.246,0.751
57,-60.10113,-31.071974,283687.6378,2002-10-12,11/2/2002,39.0,0.0004212547792121,0.0011548731708899,0.0001086507254512,0.0003718596417456,True,0.039,0.764,0.197
58,-57.96164,-31.619618,187542.8548,2002-10-12,11/11/2002,91.0,0.0005029438761994,0.0011244235793128,0.0002303680957993,0.000534666061867,True,0.4,0.37,0.23
59,-150.891253,60.335681,13912.96323,2002-10-24,10/28/2002,68.0,0.001768673886545,0.0016056208405643,0.000633232994005,0.0007807085639797,True,0.934,0.057,0.009
60,-96.029696,29.65109,106239.3724,2002-10-23,11/13/2002,49.0,0.0007088098791427,0.001413945457898,6.232928717508912e-05,0.0003668849531095,True,0.742,0.195,0.063
61,108.878131,14.206227,7902.14137,2002-10-26,10/29/2002,4.0,0.0005640005692839,0.0006488733924925,6.013091478962451e-05,0.0001072690283763,True,0.478,0.466,0.056
62,113.384882,24.269423,7741.036752,2002-10-28,11/2/2002,4.0,0.0003545745566952,0.0005669599049724,6.999798642937094e-05,0.0001411989651387,True,0.478,0.466,0.056
63,172.869147,-43.667295,600.7538154,2002-11-19,11/21/2002,,0.0003193215234205,0.0004547445860225,1.2196186389701325e-06,3.2608975288894726e-06,True,,,
64,-7.098795,33.109088,40845.92165,2002-11-24,11/29/2002,87.0,0.0006370737100951,0.0010642800480127,4.928997805109248e-05,0.0001928577112266,True,0.231,0.407,0.362
65,8.642375,45.829287,29901.94559,2002-11-22,12/3/2002,31.0,0.0004211860650684,0.0007348292856477,0.0001928161509567,0.0003694971383083,True,0.003,0.246,0.751
66,4.145883,43.730782,1292.702712,2002-12-13,12/14/2002,,0.000673737260513,0.000839720480144,0.0001676755928201,0.0003134923754259,True,,,
67,-122.478319,38.939731,44627.03408,2002-12-14,12/24/2002,3.0,0.0011716063600033,0.0017261378234252,0.0001924075768329,0.0005661683971993,True,0.181,0.265,0.554
68,100.517101,0.977528,21909.33517,2002-12-15,12/20/2002,4.0,0.0004068455891683,0.0007508914568461,0.0001820431207306,0.000280719337752,True,0.478,0.466,0.056
69,-92.620622,31.833155,457677.6426,2003-01-01,1/6/2003,4.0,0.0001987394643947,0.000810160068795,5.984239760437049e-05,0.0002732939028646,True,0.478,0.466,0.056
70,-0.543564,51.264587,48599.81016,2003-01-01,1/6/2003,31.0,0.000177693364094,0.0004011007549706,2.367225715715904e-05,4.810977043234743e-05,True,0.003,0.246,0.751
71,38.874709,-14.766118,410708.5406,2003-01-01,2/17/2003,50.0,0.0003176250029355,0.0008673236588947,3.7573379813693464e-05,0.000304272660287,True,0.91,0.03,0.06
72,-64.944989,-16.48569,19475.49734,2003-01-03,1/8/2003,7.0,0.0007297362317331,0.0009473305544815,0.0002479526447132,0.0004790123493876,True,0.234,0.568,0.198
73,113.005128,-2.428747,9362.832734,2003-01-14,2/6/2003,,0.0001912509906105,0.0006182127981446,0.0001398264284944,0.0001155562349595,True,,,
74,-60.978623,-29.455848,60476.41606,2003-01-13,1/31/2003,79.0,0.0002421128592686,0.0009532279800623,5.85293528274633e-05,0.0002103527513099,True,0.1,0.52,0.38
75,102.893883,2.467598,2994.312727,2003-01-20,2/10/2003,,0.0005555356619879,0.0007323740283027,7.068276318022981e-05,0.0001746582856867,True,,,
76,-2.498648,57.049015,292.0037295,2003-01-22,1/23/2003,,0.0002437535586068,0.00041573488852,7.018999167485163e-05,3.353731517563574e-05,True,,,
77,139.396536,-17.930109,166298.581,2003-01-22,3/6/2003,40.0,0.0002397217613179,0.0006515601999126,2.8260854378459044e-05,0.0001301646698266,True,0.8,0.15,0.05
78,-70.432286,-13.374411,78942.02339,2003-01-23,2/10/2003,4.0,0.0007042310899123,0.0012166228843852,0.0005226978100836,0.0009896844858303,True,0.478,0.466,0.056
79,15.920488,41.347305,28756.00203,2003-01-25,1/27/2003,8.0,0.0006072747637517,0.000779237714596,8.607409836258739e-05,0.0001971935562323,True,0.102,0.447,0.451
80,118.21192,-22.496397,294622.2614,2003-01-26,2/4/2003,52.0,0.0008480754913762,0.0017220256850123,5.514754229807295e-05,0.0003801676502916,True,0.602,0.118,0.28
81,-69.309972,-15.87345,65370.87813,2003-01-28,2/10/2003,40.0,0.0004278596607036,0.0005986358155496,0.0002028238086495,0.0002748690021689,True,0.8,0.15,0.05
82,107.641486,-7.046763,4154.772859,2003-01-30,2/9/2003,,0.0017021232051774,0.0027344550471752,0.0009258086211048,0.0020197769626975,True,,,
83,150.372737,-23.771908,46117.21716,2003-02-05,2/12/2003,92.0,0.0011931982589885,0.0016649723984301,3.4751385101117194e-05,0.0003624536038842,True,0.45,0.17,0.38
84,146.722097,-22.278126,40587.43977,2003-02-11,2/14/2003,92.0,0.0003334863868076,0.0007777670398354,1.0664163710316645e-05,9.759898239281029e-05,True,0.45,0.17,0.38
85,107.603981,-6.973194,401.2240652,2003-02-16,2/17/2003,,0.0012176927411928,0.0017650666413828,0.0006708845030516,0.0009270312148146,True,,,
86,68.067654,27.524729,433469.9446,2003-02-16,2/22/2003,40.0,9.757827501744032e-05,0.0003514647250995,1.483792630097014e-06,8.096532837953418e-06,True,0.8,0.15,0.05
87,21.700514,-12.176378,607286.0062,2003-01-15,7/1/2003,71.0,4.840387191507034e-05,0.0002760409843176,1.6819010852486826e-05,6.368220783770084e-05,True,0.91,0.025,0.065
88,18.014563,-10.439194,115312.468,2003-02-06,2/20/2003,72.0,8.770487329456955e-05,0.0003581714408937,9.629466512706132e-05,7.048965926514938e-05,True,0.87,0.04,0.09
89,-90.065158,31.463349,785574.9401,2003-02-22,3/17/2003,4.0,0.0005078963586129,0.0010940426727756,0.0001338701258646,0.0004268114862497,True,0.478,0.466,0.056
90,-1.165927,43.302177,106247.983,2003-02-05,2/13/2003,8.0,0.0003617468173615,0.0006885522743687,8.149760105879977e-05,0.0002588837814982,True,0.102,0.447,0.451
91,138.397895,-29.212829,1260590.177,2003-02-22,3/24/2003,86.0,0.0003797266399487,0.0010585215641185,1.0406498404336162e-05,0.0001427399402018,True,0.105,0.478,0.417
92,22.223743,39.608875,35397.85483,2003-01-27,2/7/2003,74.0,0.0005114064551889,0.0007303507300093,0.0001128838412114,0.0002764875534921,True,0.068,0.708,0.224
93,-50.481932,-11.878068,139112.7861,2003-01-11,4/22/2003,5.0,0.0001105332630686,0.0003663914685603,2.04865682462696e-05,8.222912583732978e-05,True,0.76,0.13,0.11
94,26.714824,41.591029,26936.7804,2003-01-17,3/3/2003,49.0,1.0261899774377525e-07,9.532372473586292e-07,7.638894203410018e-06,2.030001996899955e-05,True,0.742,0.195,0.063
95,28.31203,38.089335,37809.06219,2003-02-04,3/12/2003,8.0,0.0002502281276974,0.0005642134929075,4.898841507383622e-05,0.0001457355683669,True,0.102,0.447,0.451
96,124.222901,-17.970507,68628.39702,2003-03-02,3/11/2003,86.0,0.0002381802478339,0.0008309326949529,9.197814506478608e-06,0.0001095086190616,True,0.105,0.478,0.417
97,-88.017873,37.41102,32682.00779,2003-02-26,3/7/2003,53.0,0.000111642635602,0.0002589295327197,0.0001176701116492,6.98344229022041e-05,True,0.061,0.867,0.072
98,32.664524,-21.37826,137205.7698,2003-03-05,3/16/2003,71.0,0.0017128232866525,0.0030004603322595,0.0003476378915365,0.0012777677038684,True,0.91,0.025,0.065
99,-1.035382,41.834366,19395.83205,2003-02-27,3/10/2003,97.0,0.0004409243992995,0.0006757106166332,3.604701851145364e-05,0.0001112125755753,True,0.98,0.005,0.015
100,133.126397,-14.085462,338861.6953,2003-03-07,3/17/2003,40.0,0.0005570249049924,0.0010592389153316,0.0001334423141088,0.0002973352093249,True,0.8,0.15,0.05
101,27.689975,-16.066257,22883.25997,2003-03-11,3/15/2003,87.0,0.0014642146416008,0.001836436567828,0.0003925869241356,0.0008661315659992,True,0.231,0.407,0.362
102,-81.775621,35.151636,269996.8264,2003-03-19,3/31/2003,4.0,0.0002459953539073,0.0005605868645943,5.9314737882232293e-05,7.08998559275642e-05,True,0.478,0.466,0.056
103,34.90579,-19.764418,701.5655356,2003-03-26,3/28/2003,,0.0004949155845679,0.0013201755937188,1.2462475751817692e-05,7.974553591338918e-05,True,,,
104,-63.985665,45.104961,13530.4754,2003-03-31,4/3/2003,48.0,0.0009278964134864,0.0015834055375307,0.0002504857839085,0.0006331187905743,True,0.54,0.33,0.13
105,47.192685,40.941743,30866.25921,2003-04-16,6/4/2003,95.0,0.0003318572998978,0.0005193950491957,4.6728895540582016e-05,8.649163646623492e-05,True,0.489,0.321,0.19
106,-60.497122,-31.579077,280039.6284,2003-04-28,5/10/2003,39.0,0.0005484618013724,0.0013424386270344,0.0001927542325574,0.0006259410874918,True,0.039,0.764,0.197
107,143.695571,-4.402145,24063.21335,2003-04-14,5/4/2003,43.0,0.0003188634582329,0.0006205380195751,0.0002037361846305,0.0003420512657612,True,0.349,0.266,0.385
108,103.543957,-1.503825,13874.72848,2003-05-03,5/6/2003,4.0,0.0003942314360756,0.0008047148585319,0.0002334167947992,0.0002615523117128,True,0.478,0.466,0.056
109,44.63536,5.371116,52987.31324,2003-05-04,5/20/2003,86.0,6.655427569057792e-05,0.0003030122607015,1.015348516375525e-06,1.8435992387821894e-05,True,0.105,0.478,0.417
110,-85.484459,35.214217,313672.7246,2003-05-06,5/14/2003,4.0,0.0005687656812369,0.0015657887561246,0.0001499542413512,0.0005935001536272,True,0.478,0.466,0.056
111,90.853814,26.170616,702361.6591,2003-06-11,10/10/2003,8.0,0.0004194545035716,0.0012807208113372,0.0002439211821183,0.0008849713485687,True,0.102,0.447,0.451
112,-82.363306,38.357408,60614.79836,2003-06-13,6/19/2003,7.0,0.0004661201674025,0.0008803205564618,8.666859503136948e-05,0.0002043868735199,True,0.234,0.568,0.198
113,91.932656,21.923872,4231.00235,2003-06-19,7/3/2003,,0.0007689752383157,0.0007251515635289,6.276048225117847e-05,0.0002065696753561,True,,,
114,118.401191,28.83099,1540349.441,2003-06-23,7/28/2003,4.0,0.0004430582630448,0.001151347416453,0.0001196723314933,0.0004235983360558,True,0.478,0.466,0.056
115,124.376833,7.043913,1183.339102,2003-06-25,6/26/2003,,0.0001893766457214,0.0004631802148651,5.975558815407567e-05,0.0001721216976875,True,,,
116,115.717939,32.51656,126534.387,2003-07-01,8/7/2003,31.0,0.0007978437351994,0.0017675802810117,0.0002744920784607,0.0008241237956099,True,0.003,0.246,0.751
117,-85.976116,39.788686,150549.9077,2003-07-05,7/21/2003,53.0,0.0001162765765911,0.0007331030792556,3.497053330647759e-05,6.014894097461365e-05,True,0.061,0.867,0.072
118,95.503476,20.574716,235095.9021,2003-07-02,9/1/2003,4.0,0.000681682198774,0.0013030072441324,0.0002512409409973,0.0007394240237772,True,0.478,0.466,0.056
119,72.2101,28.731898,868200.9419,2003-07-15,9/1/2003,71.0,0.0001711447694106,0.0006189344567246,1.8204700609203428e-05,0.000191559549421,True,0.91,0.025,0.065
120,124.701838,47.943961,215590.7945,2003-07-27,10/10/2003,38.0,0.000587616872508,0.0011879701633006,0.0001169101888081,0.0005529625341296,True,0.033,0.65,0.317
121,20.249655,10.996461,486564.8425,2003-08-03,11/2/2003,87.0,0.0002449497114866,0.00071619276423,1.632993735256605e-05,0.0001171854019048,True,0.231,0.407,0.362
122,4.735272,12.394812,138852.9014,2003-08-05,10/12/2003,73.0,0.0001641839335206,0.0005185715854167,1.7033938775057322e-06,2.0157945982646197e-05,True,0.779,0.151,0.07
123,10.012759,12.63425,19628.9663,2003-08-05,10/12/2003,76.0,0.000337237259373,0.0008820552611723,3.1084189231478376e-06,1.6571195374126546e-05,True,0.74,0.16,0.1
124,-12.940183,15.939171,586302.5309,2003-08-09,11/5/2003,40.0,0.0004870801058132,0.0016113164601847,5.009541200706735e-05,0.0004413802234921,True,0.8,0.15,0.05
125,-3.10202,14.211698,1028149.434,2003-08-10,10/19/2003,50.0,0.0002988009073305,0.0012377054663375,3.2218133128480986e-05,0.0002592185337562,True,0.91,0.03,0.06
126,147.481311,-41.693254,3538.664793,2003-08-24,8/27/2003,,0.0007502292864955,0.0014354925369843,0.0001775804557837,0.0005774734891019,True,,,
127,107.984942,35.681249,471060.825,2003-08-24,11/12/2003,40.0,0.0003419713757466,0.0008471670444123,6.541049515362829e-05,0.0002373430179432,True,0.8,0.15,0.05
128,44.369848,44.70018,11776.47384,2003-08-27,8/29/2003,45.0,2.884906280087307e-05,0.0001672510261414,2.1489405810370954e-07,9.566477956468589e-07,True,0.528,0.289,0.183
129,103.018185,30.031634,6155.3353,2003-08-26,8/30/2003,,0.0006020903820171,0.0009219656349159,0.0002878837112803,0.0005335693713277,True,,,
130,85.893641,20.625759,117883.616,2003-08-27,10/20/2003,59.0,0.0012881546281278,0.002039814600721,0.0003831017238553,0.0010425643995404,True,0.21,0.15,0.64
131,-86.61734,39.734374,32128.22646,2003-09-01,9/9/2003,53.0,0.0007711049402132,0.0018116905121132,0.000143821365782,0.0008034266647882,True,0.061,0.867,0.072
132,7.48686,10.514296,134916.2603,2003-09-05,10/28/2003,50.0,0.0003640048089437,0.0009358285460621,4.577320578391664e-05,0.0002072841161862,True,0.91,0.03,0.06
133,101.592527,17.372818,314895.7046,2003-09-12,10/12/2003,4.0,0.0007509036804549,0.0011245521018281,0.000429227220593,0.0009254733449779,True,0.478,0.466,0.056
134,4.157209,43.723115,731.0570814,2003-09-22,9/23/2003,,0.0004679430858232,0.0011898084776476,1.8992081095348112e-05,0.00011045645806,True,,,
135,11.923531,8.877517,137749.9962,2003-09-22,10/10/2003,50.0,0.0001901065115816,0.00062667025486,7.356418791459873e-05,0.0001916963374242,True,0.91,0.03,0.06
136,-99.205473,27.63037,62960.79449,2003-10-12,10/24/2003,49.0,0.0007659301627427,0.0023441044613718,0.0002242101036245,0.0014344668015837,True,0.742,0.195,0.063
137,108.846404,14.767484,10631.91675,2003-10-15,10/22/2003,4.0,0.000910559319891,0.0011081714183092,0.0001375392603222,0.0003249269502703,True,0.478,0.466,0.056
138,99.789967,12.559171,11463.21359,2003-10-17,11/4/2003,4.0,0.0007069748826324,0.0011936188675463,0.0001667669130256,0.0004858465108554,True,0.478,0.466,0.056
139,-53.268681,-29.928802,73221.48566,2003-10-27,10/31/2003,4.0,0.0008162973681464,0.0018863078439608,0.0001324120094068,0.0005518039688467,True,0.478,0.466,0.056
140,-70.982583,19.479425,21413.21214,2003-11-10,11/26/2003,7.0,0.0001704072492429,0.0005617812857963,2.5643408662290312e-05,0.0001974393235286,True,0.234,0.568,0.198
141,-61.685982,-32.712168,297683.2645,2003-11-11,11/13/2003,39.0,0.0003195567114744,0.001270847627893,3.817684773821384e-05,0.0003102309128735,True,0.039,0.764,0.197
142,-6.249491,37.091158,13377.32803,2003-11-01,1/18/2004,87.0,0.0002466301084496,0.0007367176003754,1.979451008082833e-05,0.0001255168317584,True,0.231,0.407,0.362
143,4.940849,44.821672,86272.34084,2003-12-01,12/10/2003,22.0,0.0002875599311664,0.0006973712006583,5.221777246333659e-05,0.0002415825874777,True,0.34,0.3,0.36
144,102.901561,-1.041628,82419.9448,2003-12-10,1/23/2004,4.0,0.0006320727407,0.0010117363417521,0.0004684302548412,0.0007806119974702,True,0.478,0.466,0.056
145,125.765745,8.881978,12916.98655,2003-12-19,1/7/2004,0.0,0.0012917480198666,0.0011690628016367,0.0002540684363339,0.0005913920467719,True,,,
146,-85.387751,38.677006,167998.107,2004-01-04,1/16/2004,53.0,0.0005801226943731,0.000926622247789,0.0001162445114459,0.0002456468937452,True,0.061,0.867,0.072
147,51.439491,29.466641,87835.80431,2004-01-10,1/19/2004,74.0,0.0008137101540341,0.0012672248994931,0.0001507876295363,0.0005115709500387,True,0.068,0.708,0.224
148,141.147792,-19.171139,1231895.803,2004-01-14,2/25/2004,86.0,0.0007193856872618,0.0013039472978562,4.48587816208601e-05,0.0003233417228329,True,0.105,0.478,0.417
149,32.868116,-25.398999,1308.786822,2004-01-25,2/6/2004,,0.0008407556451857,0.0015863273292779,6.001053407089785e-05,0.0002919247781392,True,,,
150,147.369055,-41.406343,17758.40156,2004-01-29,2/5/2004,92.0,0.0013706705067306,0.0013473102590069,5.7158082199748605e-05,0.0001355155109195,True,0.45,0.17,0.38
151,15.226178,-16.048042,75082.67783,2004-01-27,3/1/2004,25.0,0.0001566177379572,0.0006811344646848,5.592142042587511e-05,0.0003132217098027,True,0.16,0.08,0.76
152,-3.781964,53.132767,385.6026067,2004-02-03,2/7/2004,,0.0005196255515329,0.000632912677247,0.000114493901492,0.0001000060801743,True,,,
153,21.427401,-14.561533,615606.1712,2004-02-01,6/2/2004,71.0,0.0004127093707211,0.0007909294217824,4.839419852942228e-05,0.0001583603152539,True,0.91,0.025,0.065
154,44.642355,-17.482511,176541.4394,2004-01-08,2/20/2004,7.0,0.0003421753935981,0.0009277336066588,7.31867621652782e-05,0.0003879133437294,True,0.234,0.568,0.198
155,46.162687,30.840634,150236.8859,2004-01-16,2/25/2004,105.0,2.4605473299743608e-05,9.335354843642564e-05,9.78080333879916e-06,3.9367470890283585e-05,True,0.457,0.273,0.27
156,27.983815,38.156763,23470.39726,2004-01-24,2/14/2004,41.0,0.000518539105542,0.0009997303131967,0.0001013093424262,0.0003360818082001,True,0.396,0.431,0.173
157,125.744039,8.22929,20372.96263,2004-02-11,2/25/2004,4.0,0.0009654404711909,0.001061076298356,0.000291484844638,0.0006247335695661,True,0.478,0.466,0.056
158,108.143784,-6.409578,3685.680804,2004-02-17,2/25/2004,42.0,0.0005469408934004,0.0008166595944203,0.0001539664372103,0.0003862584708258,True,0.174,0.618,0.208
159,-50.481932,-11.878068,139112.7861,2004-02-11,5/5/2004,5.0,0.0008339692722074,0.0010623743291944,0.0005811249720863,0.0008822167874313,True,0.76,0.13,0.11
